SEX,INSR_TYPE,INSURED_VALUE,PREMIUM,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,DURATION,CLAIM_PAID_LOG
0,1202,350000.0,5203.8,2001.0,12.0,0.0,Bus,2000.0,TOYOTA,Own service,69581.13,365,11.150263060482287
0,1202,350000.0,5203.8,2002.0,12.0,0.0,Bus,1998.0,TOYOTA,Own service,41274.78,365,10.628031166247565
0,1202,350000.0,5203.8,2002.0,12.0,0.0,Bus,1998.0,TOYOTA,Own service,2913.05,364,7.9772991451529
0,1202,350000.0,5203.8,2002.0,12.0,0.0,Bus,1998.0,TOYOTA,Own service,44407.1,364,10.701177164213975
0,1202,600000.0,8566.15,2005.0,2.0,40.3,Truck,3907.0,MITSUBISHI,Own Goods,12500.0,365,9.433563920090563
0,1202,1431917.0,17123.15,2003.0,2.0,35.2,Bus,2300.0,FORD,Own service,8663.81,364,9.06702527461559
0,1202,391000.0,4676.5,2003.0,4.0,4.6,Pick-up,2986.0,ISUZU,Own Goods,10000.0,365,9.210440366976517
0,1202,391000.0,4676.5,2003.0,4.0,4.6,Pick-up,2986.0,ISUZU,Own Goods,102600.0,364,11.538602958260002
0,1202,312102.0,4347.73,2000.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,82438.26,364,11.319817058738975
0,1201,430000.0,5233.87,2006.0,4.0,0.0,Automobile,1584.0,MITSUBISHI,Private,8095.0,364,8.999125391527247
0,1201,400000.0,5144.7,2006.0,4.0,0.0,Automobile,1584.0,MITSUBISHI,Private,31793.5,365,10.367048597834817
0,1201,400000.0,5144.7,2006.0,4.0,0.0,Automobile,1584.0,MITSUBISHI,Private,21412.47,364,9.97177544224848
0,1201,400000.0,5137.8,2006.0,4.0,0.0,Automobile,1548.0,MITSUBISHI,Private,7050.0,364,8.860924729719041
0,1201,400000.0,5144.7,2006.0,4.0,0.0,Automobile,1548.0,MITSUBISHI,Private,90945.48,364,11.418026480613467
0,1201,400000.0,5137.8,2006.0,4.0,0.0,Automobile,1584.0,MITSUBISHI,Private,46704.9,364,10.751625774006738
0,1202,521572.0,8043.22,2007.0,26.0,5.0,Bus,4214.0,MITSUBISHI,Own service,90200.0,365,11.409795792463761
1,1201,450000.0,2568.19,2002.0,4.0,0.0,Automobile,1598.0,RENAULT,Private,8460.6,364,9.043293560013844
1,1201,450000.0,2827.82,2002.0,4.0,0.0,Automobile,1598.0,RENAULT,Private,14950.0,364,9.612533466213927
0,1202,750000.0,8656.25,2007.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,250693.85,364,12.431991741454333
0,1202,650000.0,7570.45,2000.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,29082.0,364,10.27790909001283
0,1202,1145000.0,18983.71,2000.0,1.0,400.0,Truck,12500.0,VOLVO,Own Goods,13286.44,365,9.494574507117902
0,1201,212806.0,3059.01,2003.0,4.0,0.0,Automobile,1586.0,SUZUKI,Private,3485.2,365,8.156567596780764
0,1201,212806.0,3059.01,2003.0,4.0,0.0,Automobile,1586.0,SUZUKI,Private,14950.0,364,9.612533466213927
0,1202,1500000.0,26631.96,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,11241.85,364,9.327487650025965
0,1202,1145000.0,18983.71,2000.0,1.0,400.0,Truck,12500.0,VOLVO,Own Goods,18270.0,365,9.813070382411665
1,1201,420000.0,2598.97,2003.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,16100.0,365,9.686636660844938
1,1201,320000.0,4559.08,2003.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,6210.0,364,8.734077192559303
2,1202,1600000.0,28135.4,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,14417.0,364,9.576232704964523
0,1202,862500.0,11436.35,2010.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,20870.81,364,9.946154723670492
0,1201,850000.0,10488.0,2000.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,26643.69,364,10.190345160210208
0,1202,900000.0,10857.0,2007.0,5.0,0.0,Pick-up,2986.0,TOYOTA,Own Goods,23701.83,364,10.073349729277203
0,1202,1000000.0,11881.75,2008.0,1.0,10.0,Pick-up,2499.0,FORD,Own Goods,83600.0,364,11.33381076072374
1,1201,340000.0,4237.02,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,9200.0,364,9.127067452782361
1,1201,340000.0,2675.36,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,3805.64,365,8.244502189263414
0,1202,583150.0,9432.46,2005.0,1.0,156.0,Truck,12503.0,NISSAN,Own Goods,48554.5,364,10.790462752576094
0,1202,583150.0,9432.46,2005.0,1.0,156.0,Truck,12503.0,NISSAN,Own Goods,4680.0,364,8.45126704130007
0,1202,583150.0,8007.51,2005.0,1.0,156.0,Truck,12503.0,NISSAN,Own Goods,43826.1,365,10.688007626496518
0,1202,2000000.0,29078.85,2014.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Ambulance,101832.14,364,11.53109087039687
0,1202,514828.52,3551.2,2007.0,27.0,27.0,Bus,3920.0,HIGER BUS,Fare Paying Passengers,71695.66,365,11.180199442518033
0,1201,1300000.0,15486.05,2003.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,282706.92,364,12.552169558853455
0,1201,1500000.0,17521.6,2006.0,9.0,0.0,Station Wagones,4164.0,TOYOTA,Private,42217.44,364,10.650612371406547
0,1201,420000.0,5362.32,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,61640.0,364,11.029082512534124
0,1201,420000.0,5369.22,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,6900.0,365,8.839421607620602
0,1201,420000.0,3954.74,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,129112.0,364,11.768443268899123
0,1201,1200000.0,13679.85,2003.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,16790.0,364,9.72859830755947
0,1201,1200000.0,14385.45,2003.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,134630.85,364,11.810299295244093
0,1201,643000.0,8933.75,2003.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,46250.0,364,10.74183836432845
0,1201,380000.0,4913.93,2003.0,4.0,0.0,Automobile,1300.0,TOYOTA,Private,9775.0,365,9.187685681411377
0,1202,400000.0,4976.95,2000.0,4.0,7.0,Pick-up,2499.0,ISUZU,Own Goods,20913.02,364,9.948175026455294
0,1202,1254004.35,13189.33,2000.0,4.0,7.0,Pick-up,2499.0,ISUZU,Own Goods,27240.0,365,10.212478470309156
0,1202,194222.0,5808.76,2002.0,11.0,11.0,Bus,1998.0,TOYOTA,Own service,11400.0,365,9.34145634983372
0,1202,194222.0,4897.54,2002.0,11.0,11.0,Bus,1998.0,TOYOTA,Own service,8700.0,364,9.071193240566025
0,1201,400000.0,5227.55,2002.0,4.0,0.0,Station Wagones,2779.0,TOYOTA,Private,13200.0,365,9.488047863280759
0,1202,550000.0,6940.05,2008.0,4.0,7.0,Pick-up,2499.0,FORD,Own Goods,11500.0,365,9.350189267092581
0,1202,550000.0,6940.05,2008.0,4.0,7.0,Pick-up,2499.0,FORD,Own Goods,24200.0,364,10.094149233605084
0,1201,267975.0,2939.71,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,17000.0,364,9.741027444837728
0,1202,800000.0,14144.79,2001.0,4.0,6.0,Pick-up,2779.0,TOYOTA,Own Goods,76673.52,365,11.247324728773748
0,1201,450000.0,7904.04,2001.0,4.0,0.0,Station Wagones,1295.0,TOYOTA,Private,76610.0,364,11.2464959485519
0,1201,1000000.0,12140.25,2001.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,59872.0,364,10.999980931232571
0,1201,1000000.0,9895.05,2001.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,12500.0,365,9.433563920090563
0,1201,780000.0,9648.53,2001.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,9085.0,365,9.114490046319348
0,1201,500000.0,7062.25,2001.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,17473.91,364,9.768521416874156
0,1202,680000.0,9816.05,2004.0,25.0,25.0,Bus,4214.0,MITSUBISHI,Own service,64658.0,364,11.076882585647922
0,1202,1500000.0,22512.81,2007.0,1.0,400.0,Truck,11700.0,SCANIA,General Cartage,1475.0,365,7.297091005160418
0,1202,1500000.0,22512.81,2007.0,1.0,400.0,Truck,11700.0,SCANIA,General Cartage,30925.0,364,10.339352533035376
0,1201,400000.0,5144.7,2001.0,4.0,0.0,Automobile,1299.0,MITSUBISHI,Private,7475.0,364,8.919453168575453
0,1201,214174.0,3102.22,2006.0,4.0,0.0,Automobile,2000.0,SUZUKI,Private,23898.15,364,10.081598172433601
0,1202,752347.0,9977.7,2005.0,1.0,1400.0,Truck,12503.0,NISSAN,Own Goods,245055.74,364,12.409245054550349
0,1202,311317.0,4036.34,2005.0,2.0,10.0,Pick-up,2980.0,TOYOTA,Own Goods,3039.0,364,8.019612794400267
0,1201,1200000.0,13679.85,2002.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,17020.0,364,9.742203154807973
0,1201,1200000.0,14385.45,2002.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,14605.0,365,9.589187682180055
0,1201,300000.0,4059.85,2001.0,4.0,0.0,Automobile,1794.0,TOYOTA,Private,8250.0,365,9.018089684104343
0,1202,1252014.0,12339.87,2012.0,8.0,7.0,Station Wagones,4164.0,TOYOTA,Private,24251.69,364,10.096282818048643
0,1202,1252014.0,9901.84,2012.0,8.0,7.0,Station Wagones,4164.0,TOYOTA,Private,20129.37,364,9.909984898991494
0,1201,800000.0,9895.05,2012.0,8.0,7.0,Station Wagones,4164.0,TOYOTA,Private,30.0,364,3.4339872044851463
0,1202,914000.0,18031.26,2012.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Own service,293410.0,364,12.58932963546744
0,1202,914000.0,21379.45,2012.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Own service,289929.93,365,12.57739800118131
2,1201,350000.0,788.52,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,9717.5,365,9.181786564558122
0,1202,381521.74,4477.22,2006.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,19107.96,365,9.857912613984693
1,1202,770500.0,32214.85,2006.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,197599.07,364,12.194000418546853
0,1201,850000.0,10488.0,2000.0,9.0,0.0,Station Wagones,4164.0,TOYOTA,Private,85160.4,365,11.352303558515311
0,1202,914000.0,13152.78,2012.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Own service,5060.0,364,8.529319371214077
0,1201,272183.0,4983.56,2008.0,4.0,0.0,Automobile,1498.0,CHEVROLET,Private,216890.0,364,12.287150202178141
0,1201,272183.0,2605.57,2008.0,4.0,0.0,Automobile,1498.0,CHEVROLET,Private,12650.0,365,9.44549154241467
0,1201,272183.0,3169.22,2008.0,4.0,0.0,Automobile,1498.0,CHEVROLET,Private,25616.25,364,10.151021231672415
1,1202,670000.0,12422.43,2005.0,1.0,0.0,Truck,8226.0,ISUZU,General Cartage,236910.98,364,12.375443958728965
0,1202,1500000.0,13874.0,2016.0,4.0,7.0,Pick-up,2878.0,TOYOTA,Own Goods,26835.05,364,10.19750141184992
0,1202,194000.0,3187.38,2007.0,6.0,0.0,Bus,1000.0,HINO,Own service,95764.0,364,11.469652552736761
0,1201,550000.0,6822.35,2008.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,17240.0,364,9.75504554717585
0,1202,800000.0,9702.55,2008.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,8500.0,365,9.04793908261736
0,1202,120000.0,2069.35,2009.0,4.0,7.0,Pick-up,2477.0,MITSUBISHI,Own Goods,9200.0,365,9.127067452782361
0,1202,2250000.0,39500.93,2010.0,1.0,156.0,Truck,12880.0,IVECO,General Cartage,4837.75,364,8.484411701891858
0,1202,2250000.0,18968.27,2010.0,1.0,156.0,Truck,12880.0,IVECO,General Cartage,8500.0,364,9.04793908261736
0,1202,2300000.0,23707.98,2010.0,1.0,156.0,Truck,12880.0,IVECO,General Cartage,33948.0,365,10.432614677472031
0,1201,1000000.0,11463.6,2003.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,42320.0,364,10.653038695742612
0,1201,1000000.0,12051.6,2003.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,11500.0,364,9.350189267092581
0,1201,900000.0,7904.88,2003.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,18310.23,364,9.815269811818657
0,1201,1400000.0,15807.45,2004.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,24150.0,364,10.092081066090932
0,1201,310401.0,5777.85,2004.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,10870.03,364,9.293856731835922
1,1202,1700000.0,26990.23,2007.0,1.0,158.1,Truck,13798.0,IVECO,General Cartage,36844.0,364,10.5144752032011
1,1202,1700000.0,32678.76,2007.0,1.0,158.1,Truck,13798.0,IVECO,General Cartage,58559.5,364,10.977815686850109
0,1201,300000.0,3738.64,2000.0,4.0,0.0,Automobile,1299.0,MITSUBISHI,Private,187094.97,364,12.139376972746401
0,1201,750000.0,9156.65,2001.0,4.0,0.0,Automobile,2398.0,MERCEDES,Private,20872.5,364,9.946235690849845
0,1201,750000.0,9156.65,2001.0,4.0,0.0,Automobile,2398.0,MERCEDES,Private,15400.0,364,9.642187721358466
0,1201,800000.0,11081.63,2001.0,8.0,0.0,Station Wagones,3779.0,TOYOTA,Private,25878.0,364,10.161187107991946
0,1201,350000.0,4577.15,2000.0,4.0,0.0,Automobile,1296.0,TOYOTA,Private,87975.0,364,11.38481932899077
0,1201,1200000.0,13701.85,2000.0,9.0,0.0,Station Wagones,4164.0,TOYOTA,Private,58756.0,364,10.981165573844905
0,1201,850000.0,11357.25,2000.0,9.0,0.0,Station Wagones,4164.0,TOYOTA,Private,45129.0,364,10.717302492821046
0,1201,650000.0,7589.75,2003.0,5.0,0.0,Automobile,1299.0,TOYOTA,Private,10650.0,364,9.273409063443166
0,1201,650000.0,7966.95,2003.0,5.0,0.0,Automobile,1299.0,TOYOTA,Private,12075.0,364,9.39897529082673
0,1201,650000.0,7966.95,2003.0,5.0,0.0,Automobile,1299.0,TOYOTA,Private,40365.0,365,10.605743125460064
0,1201,450000.0,5699.75,2005.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,18993.24,364,9.851891054292198
0,1201,800000.0,9805.95,2002.0,8.0,0.0,Station Wagones,2694.0,TOYOTA,Private,24805.0,364,10.118840838375275
0,1201,600000.0,7693.85,2003.0,10.0,0.0,Station Wagones,4169.0,NISSAN,Private,9660.0,364,9.17585244151751
0,1202,514828.52,3544.3,2007.0,27.0,27.0,Bus,3920.0,HIGER BUS,Fare Paying Passengers,28043.47,364,10.241546743564541
0,1201,300000.0,4015.85,2001.0,4.0,0.0,Automobile,1299.0,MITSUBISHI,Private,11100.0,364,9.314790473332646
0,1201,203000.0,2926.93,2001.0,4.0,0.0,Automobile,1299.0,MITSUBISHI,Private,37605.0,364,10.534918891115419
0,1201,300000.0,3839.45,2001.0,4.0,0.0,Automobile,1299.0,MITSUBISHI,Private,12075.0,364,9.39897529082673
0,1201,240653.0,3349.62,2000.0,4.0,0.0,Automobile,1296.0,TOYOTA,Private,10300.0,365,9.239996256883693
0,1201,1200000.0,14385.45,2000.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,15440.0,365,9.644781588320864
0,1202,1110382.04,10882.87,2012.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,13636.21,364,9.520557365020633
0,1202,380000.0,4987.63,2004.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,5974.0,365,8.695339376799712
0,1202,420000.0,5436.67,2004.0,4.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,165131.18,365,12.014501523089749
0,1202,1145000.0,18983.71,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,10162.38,365,9.226546342973048
0,1202,1145000.0,18983.71,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,10311.42,365,9.241104273037088
0,1202,1145000.0,18988.29,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,214053.2,364,12.273984532964334
0,1202,1145000.0,18988.29,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,7476.4,364,8.919640416960982
0,1202,311040.0,4992.15,2000.0,2.0,40.0,Truck,3600.0,ORAL,Own Goods,13049.24,365,9.476561803386328
0,1202,1500000.0,27070.54,2000.0,1.0,400.0,Truck,12500.0,VOLVO,Own Goods,275370.45,364,12.525876192509973
0,1202,1145000.0,18988.29,2000.0,1.0,400.0,Truck,12000.0,VOLVO,Own Goods,5391.3,364,8.592727289026604
0,1202,380100.0,6254.85,2000.0,1.0,45000.0,Tanker,12000.0,IVECO,Own Goods,5704.8,365,8.649238480335457
1,1201,1500000.0,12027.0,2005.0,7.0,0.0,Automobile,2986.0,TOYOTA,Private,42090.0,364,10.647589220094883
1,1202,450000.0,11989.95,2007.0,24.0,0.0,Bus,4334.0,ISUZU,Fare Paying Passengers,37325.1,364,10.527448092837165
1,1202,1300000.0,20083.99,2000.0,1.0,164.5,Truck,13798.0,IVECO,General Cartage,5413.17,336,8.596774869755157
1,1202,1700000.0,32642.38,2006.0,2.0,134.5,Truck,12503.0,NISSAN,General Cartage,85856.5,364,11.360444224187157
0,1201,579551.83,6846.37,2008.0,6.0,0.0,Station Wagones,4164.0,TOYOTA,Private,6499.83,364,8.779685140039453
0,1201,1150000.0,13758.15,2002.0,5.0,0.0,Station Wagones,4164.0,TOYOTA,Private,122395.6,365,11.715021870896775
0,1202,400000.0,7161.64,2007.0,20.0,0.0,Bus,3663.0,TOYOTA,Own service,10925.0,364,9.298900548955663
0,1202,400000.0,6554.3,2007.0,20.0,0.0,Bus,3663.0,TOYOTA,Own service,91273.8,365,11.421630015340938
0,1201,2154518.0,26373.72,2008.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,19862.39,365,9.896633617896502
0,1202,600000.0,8629.05,2001.0,2.0,155.0,Truck,12503.0,NISSAN,Own Goods,7700.0,364,8.94910546953925
0,1202,600000.0,8629.05,2001.0,2.0,155.0,Truck,12503.0,NISSAN,Own Goods,699.45,365,6.551722985642123
0,1201,550000.0,6498.95,2008.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,23575.0,364,10.06798452441753
0,1201,550000.0,6498.95,2008.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,17250.0,364,9.755625391793744
0,1201,550000.0,6822.35,2008.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,38844.0,364,10.567334647384522
0,1201,1100000.0,12621.05,2000.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,40445.01,364,10.607723277324702
0,1201,1000000.0,13513.05,2001.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,20930.0,365,9.948986592607346
0,1201,900000.0,10935.9,2003.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,24840.0,365,10.12025079288605
0,1201,1300000.0,15420.05,2003.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,30475.0,364,10.3246947675929
0,1202,600000.0,7457.35,2003.0,4.0,5.8,Pick-up,2984.0,TOYOTA,Own Goods,191367.0,365,12.161953554890623
0,1201,1500000.0,17753.25,2008.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,38075.0,365,10.547339441371197
0,1201,1500000.0,17753.25,2008.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,27090.0,364,10.206956848388238
0,1202,160000.0,3042.61,2001.0,11.0,0.0,Bus,3000.0,TOYOTA,Own service,14892.5,364,9.608680155141759
0,1201,300000.0,4104.95,2009.0,4.0,0.0,Station Wagones,2400.0,TOYOTA,Private,16000.0,364,9.680406499268875
0,1201,300000.0,4104.95,2009.0,4.0,0.0,Station Wagones,2400.0,TOYOTA,Private,141085.68,365,11.85712973225089
0,1201,1200000.0,17509.53,2000.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,19000.0,364,9.852246888342531
0,1201,450000.0,5635.35,2005.0,5.0,0.0,Automobile,4200.0,TOYOTA,Private,15525.0,364,9.650271316965625
0,1202,250000.0,3718.21,2000.0,4.0,7.0,Pick-up,1998.0,TOYOTA,Own Goods,4508.0,364,8.413830678421084
0,1201,500000.0,7287.425,2001.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,27750.0,364,10.231027154561334
0,1202,650282.47,11830.4,2002.0,44.0,44.0,Bus,5861.0,IVECO,Own service,110476.24,365,11.612564805873944
0,1201,250000.0,3099.58,2000.0,5.0,0.0,Station Wagones,4000.0,MITSUBISHI,Private,4008.0,364,8.296297112642508
0,1201,250000.0,2749.43,2000.0,5.0,0.0,Station Wagones,4000.0,MITSUBISHI,Private,12650.0,364,9.44549154241467
0,1201,250000.0,2665.5,2000.0,5.0,0.0,Station Wagones,4000.0,MITSUBISHI,Private,11500.0,364,9.350189267092581
0,1202,1500000.0,28450.88,2007.0,1.0,400.0,Truck,11700.0,SCANIA,General Cartage,1475.0,365,7.297091005160418
0,1202,1500000.0,22512.81,2007.0,1.0,400.0,Truck,11700.0,SCANIA,General Cartage,23890.0,364,10.08125709796202
1,1202,850000.0,29846.01,2006.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,140686.0,364,11.854292843666762
0,1201,214174.0,2932.15,2006.0,4.0,0.0,Automobile,1328.0,SUZUKI,Private,62100.0,364,11.036517370851499
0,1202,752347.0,8970.94,2005.0,1.0,930.0,Truck,12503.0,NISSAN,Own Goods,10000.0,365,9.210440366976517
0,1201,1200000.0,14363.45,2003.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,69800.0,365,11.153403615295403
0,1201,700000.0,8753.25,2003.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,20000.0,364,9.90353755128617
0,1201,1300000.0,15990.22,2001.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,6875.0,364,8.83579236650274
0,1201,540000.0,7715.13,2000.0,11.0,0.0,Station Wagones,4164.0,TOYOTA,Private,91850.69,364,11.42793049003851
0,1201,190424.75,3256.04,2000.0,6.0,0.0,Station Wagones,3059.0,ISUZU,Private,9200.0,364,9.127067452782361
0,1201,190424.75,3200.13,2000.0,6.0,0.0,Station Wagones,3059.0,ISUZU,Private,35200.0,364,10.468829770273567
0,1202,800000.0,11359.75,2007.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,10650.0,364,9.273409063443166
0,1202,800000.0,10502.55,2007.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,20125.0,365,9.909767790493278
0,1202,600000.0,7459.75,2007.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,2200.0,364,7.696667081526462
0,1201,163055.28,1798.45,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,18049.57,365,9.800932542209791
0,1201,450000.0,5765.75,2002.0,5.0,0.0,Automobile,1800.0,TOYOTA,Private,18650.0,364,9.833655042937448
0,1201,350000.0,4643.15,2002.0,5.0,0.0,Automobile,1800.0,TOYOTA,Private,10925.0,365,9.298900548955663
0,1201,350000.0,4643.15,2002.0,5.0,0.0,Automobile,1800.0,TOYOTA,Private,23345.0,364,10.058180942212608
0,1202,450000.0,5773.45,2004.0,5.0,7.8,Pick-up,4164.0,TOYOTA,Own Goods,1550.75,365,7.347138605293762
0,1202,450000.0,5773.45,2004.0,5.0,7.8,Pick-up,4164.0,TOYOTA,Own Goods,58057.98,364,10.969214669391231
0,1202,700000.0,10068.25,2006.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,34600.0,364,10.451637862362272
0,1202,552920.0,8417.13,2006.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,35200.0,365,10.468829770273567
0,1202,552924.0,8351.17,2006.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,37700.0,364,10.537441898283253
0,1202,700000.0,10068.25,2008.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,116851.74,364,11.668669788558152
0,1202,552920.0,8417.13,2008.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,98769.2,365,11.500551218806471
0,1202,552924.0,8351.17,2008.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,205700.0,364,12.234178937077944
0,1201,940000.0,13891.89,2009.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,72300.0,364,11.18859323930985
0,1201,940000.0,11444.69,2009.0,7.0,0.0,Station Wagones,4164.0,TOYOTA,Private,174930.0,364,12.072146889440315
0,1202,500000.0,9153.56,2006.0,8.0,8.0,Special construction,4164.0,INTERNATIONAL USE,Special Construction,25315.44,364,10.139209266057005
0,1201,500000.0,8006.55,2006.0,8.0,8.0,Special construction,4164.0,INTERNATIONAL USE,Special Construction,12199.99,365,9.409272374970048
0,1202,650000.0,5932.14,2004.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,30812.6,364,10.335711429944984
0,1202,650000.0,5932.14,2004.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,25645.0,365,10.152142893019061
0,1202,650000.0,5939.04,2004.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,25000.0,364,10.12667110305036
0,1202,700000.0,10068.25,2008.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,52050.0,364,10.85997928615443
0,1202,552920.0,8417.13,2008.0,27.0,0.0,Bus,3000.0,MITSUBISHI,Own service,20125.0,365,9.909767790493278
0,1201,650000.0,7669.21,2006.0,4.0,0.0,Station Wagones,2988.0,NISSAN,Private,192962.2,364,12.170254776131376
0,1201,280000.0,3790.68,2006.0,4.0,0.0,Automobile,1600.0,HYUNDAI,Private,9220.0,364,9.129238770539141
0,1202,400000.0,8120.28,2012.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Own service,4025.0,364,8.300528606199737
0,1202,310000.0,4330.6,2012.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Own service,29494.5,364,10.291992988319258
0,1202,250000.0,3898.95,2002.0,4.0,5.0,Bus,1998.0,TOYOTA,Own service,15000.0,364,9.61587214452889
0,1202,450000.0,5773.45,2002.0,4.0,7.0,Pick-up,2892.0,FORD,Own Goods,35700.0,364,10.482933978579906
0,1202,450000.0,5773.45,2002.0,4.0,7.0,Pick-up,2892.0,FORD,Own Goods,192207.7,365,12.16633703984248
0,1202,550000.0,6851.4,2000.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,96960.0,364,11.482064114781311
0,1202,650000.0,7952.65,2003.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,11760.0,364,9.372544251851037
0,1202,500000.0,6356.75,2003.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,6086.96,364,8.714068329217703
0,1202,360000.0,4763.11,2003.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,149232.0,364,11.913264121919855
0,1202,400000.0,5234.15,2000.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,20125.0,364,9.909767790493278
0,1202,320000.0,4314.07,2000.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,287759.0,364,12.569882078369506
0,1202,1500000.0,26631.96,2000.0,1.0,400.0,Truck,12500.0,VOLVO,Own Goods,33484.78,364,10.418876150085094
0,1202,1500000.0,22909.08,2000.0,1.0,400.0,Truck,12500.0,VOLVO,Own Goods,81153.5,364,11.304110024270349
